t_s,true_range_m,est_range_m,bearing_deg,left_rad_s,right_rad_s,detected
0.704,1.168404620435696,1.1777314836934698,0.0,1.1665972255402046,1.1665972255402046,1
0.736,1.1669138640146592,1.1777314836934698,0.0,1.1665972255402046,1.1665972255402046,1
0.768,1.1654229506066511,1.174900787498799,-0.0038209017284103262,1.1622178066170865,1.1624845558793102,1
0.8,1.1639374025401803,1.1717606690154048,0.0,1.157641003523107,1.157641003523107,1
0.832,1.1624578960997818,1.1717606690154048,0.0,1.157641003523107,1.157641003523107,1
0.864,1.1609784865287476,1.1642335724985065,0.0,1.1463503587477597,1.1463503587477597,1
0.896,1.1595133213140005,1.1615296922427407,0.0,1.142294538364111,1.142294538364111,1
0.928,1.1580535110977666,1.1615296922427407,0.0,1.142294538364111,1.142294538364111,1
0.96,1.1565937638601698,1.1642307036619401,0.0,1.1463460554929101,1.1463460554929101,1
0.992,1.1551288811138718,1.1642307036619401,0.0,1.1463460554929101,1.1463460554929101,1
1.024,1.1536639013638432,1.166045414393947,0.0,1.1490681215909204,1.1490681215909204,1
1.056,1.1521954883372074,1.1641873418157698,0.0,1.1462810127236547,1.1462810127236547,1
1.088,1.1507305403660604,1.1641873418157698,0.0,1.1462810127236547,1.1462810127236547,1
1.12,1.1492656616532453,1.1641873418157698,0.0,1.1462810127236547,1.1462810127236547,1
1.152,1.1478007862425899,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.184,1.1463492863925584,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.216,1.144898015481237,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.248,1.1434467287301162,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.28,1.1419954336568567,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.312,1.1405441354669366,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.344,1.1390928374847658,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.376,1.137641541835832,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.408,1.1361902498821583,1.157125757809917,0.0,1.1356886367148755,1.1356886367148755,1
1.44,1.1347389624996138,1.1361108499736075,0.0,1.104166274960411,1.104166274960411,1
1.472,1.133327470996404,1.1361108499736075,0.0,1.104166274960411,1.104166274960411,1
1.504,1.1319166521987731,1.1376734481763042,0.0,1.1065101722644564,1.1065101722644564,1
1.536,1.130502817501233,1.1322148778641294,0.0,1.0983223167961942,1.0983223167961942,1
1.568,1.1290992330445317,1.1322148778641294,0.0,1.0983223167961942,1.0983223167961942,1
1.6,1.1276958061095197,1.1304332246574342,0.0,1.0956498369861514,1.0956498369861514,1
1.632,1.126295728381169,1.1298751911538432,0.0,1.0948127867307647,1.0948127867307647,1
1.664,1.1248967502237344,1.1313023037814385,0.0038358271257424186,1.0970873512979207,1.0968195600463946,1
1.696,1.1234950758523718,1.1298751911538432,0.0,1.0948127867307647,1.0948127867307647,1
1.728,1.1220960510224824,1.1298751911538432,0.0,1.0948127867307647,1.0948127867307647,1
1.76,1.1206970733277328,1.1298751911538432,0.0,1.0948127867307647,1.0948127867307647,1
1.792,1.1192980947416142,1.1223813070936022,0.0,1.0835719606404033,1.0835719606404033,1
1.824,1.1179133062028908,1.1223813070936022,0.0,1.0835719606404033,1.0835719606404033,1
1.856,1.1165287588698576,1.126365300303261,0.0,1.0895479504548915,1.0895479504548915,1
1.888,1.1151366502075335,1.126365300303261,0.0,1.0895479504548915,1.0895479504548915,1
1.92,1.1137444049926393,1.115664645200582,0.0,1.073496967800873,1.073496967800873,1
1.952,1.1123724271960311,1.11374387951585,0.0,1.0706158192737751,1.0706158192737751,1
1.984,1.111004433376627,1.11374387951585,0.0,1.0706158192737751,1.0706158192737751,1
2.016,1.1096364753588668,1.1144523830936413,0.0,1.0716785746404618,1.0716785746404618,1
2.048,1.1082671556109498,1.1144523830936413,0.0,1.0716785746404618,1.0716785746404618,1
2.08,1.1068978024052667,1.1091955270086788,0.0015522413290879745,1.0638474739569745,1.063739107069062,1
2.112,1.1055383991036938,1.1058023958737662,0.0,1.0587035938106493,1.0587035938106493,1
2.144,1.1041855874263158,1.106827039038467,0.0,1.0602405585577004,1.0602405585577004,1
2.176,1.1028309303864123,1.1052875035310854,0.0,1.057931255296628,1.057931255296628,1
2.208,1.101479138622371,1.1052875035310854,0.0,1.057931255296628,1.057931255296628,1
2.24,1.100127390066798,1.1102242634561788,0.0,1.065336395184268,1.065336395184268,1
2.272,1.0987662890741519,1.1102242634561788,0.0,1.065336395184268,1.065336395184268,1
2.304,1.0974050292641635,1.1083280686487607,0.0,1.062492102973141,1.062492102973141,1
2.336,1.0960473751056874,1.1057310285400883,0.0,1.0585965428101325,1.0585965428101325,1
2.368,1.094694710441812,1.097579382437086,0.0,1.046369073655629,1.046369073655629,1
2.4,1.0933575653326477,1.0960102930011772,0.0,1.0440154395017658,1.0440154395017658,1
2.432,1.0920236471482165,1.0960102930011772,0.0,1.0440154395017658,1.0440154395017658,1
2.464,1.0906897545725178,1.094617715203341,0.0,1.0419265728050113,1.0419265728050113,1
2.496,1.089358479816063,1.094617715203341,0.0,1.0419265728050113,1.0419265728050113,1
2.528,1.088027239589572,1.094617715203341,0.0,1.0419265728050113,1.0419265728050113,1
2.56,1.0866959910922038,1.0897362964339983,0.0,1.0346044446509974,1.0346044446509974,1
2.592,1.0853739804777456,1.0885917553340352,0.0,1.0328876330010528,1.0328876330010528,1
2.624,1.084054292010649,1.0873146681505401,0.0,1.0309720022258102,1.0309720022258102,1
2.656,1.0827370451571778,1.087914296405625,0.0,1.0318714446084374,1.0318714446084374,1
2.688,1.0814186942647104,1.0853750123151598,0.0,1.0280625184727397,1.0280625184727397,1
2.72,1.0801051235064294,1.0853750123151598,0.0,1.0280625184727397,1.0280625184727397,1
2.752,1.0787916324195856,1.0853750123151598,0.0,1.0280625184727397,1.0280625184727397,1
2.784,1.0774781351480194,1.0853750123151598,0.0,1.0280625184727397,1.0280625184727397,1
2.816,1.0761646359201797,1.0853750123151598,0.0,1.0280625184727397,1.0280625184727397,1
2.848,1.0748511375843377,1.0756781644660809,0.0,1.0135172466991214,1.0135172466991214,1
2.88,1.0735559983659506,1.0813850026859966,0.0,1.0220775040289949,1.0220775040289949,1
2.912,1.0722503685857252,1.0777126147404494,0.00037313493496293076,1.0165819469770128,1.0165558972443356,1
2.944,1.0709514844586554,1.0775932119554699,0.0,1.0163898179332047,1.0163898179332047,1
2.976,1.0696529463743363,1.0775932119554699,0.0,1.0163898179332047,1.0163898179332047,1
3.008,1.0683544055006327,1.0775932119554699,0.0,1.0163898179332047,1.0163898179332047,1
3.04,1.0670558619937018,1.0720423117493045,-0.007140310078587099,1.0078142237829875,1.0083127114649262,1
3.072,1.0657678266237722,1.068861849626046,0.0,1.003292774439069,1.003292774439069,1
3.104,1.0644859909531335,1.0700538003603561,0.0,1.0050807005405342,1.0050807005405342,1
3.136,1.0632019873007938,1.063902891996785,0.0,0.9958543379951774,0.9958543379951774,1
3.168,1.0619295729446314,1.063902891996785,0.0,0.9958543379951774,0.9958543379951774,1
3.2,1.0606573498300043,1.0615433143672108,0.0016865699055691587,0.9923738439466506,0.9922560991549817,1
3.232,1.0593895739175725,1.0613446564389377,0.0,0.9920169846584066,0.9920169846584066,1
3.264,1.0581222386818032,1.0620676476376874,0.0,0.9931014714565309,0.9931014714565309,1
3.296,1.0568535295295907,1.0681943200171236,0.0,1.0022914800256852,1.0022914800256852,1
3.328,1.055573194164969,1.064799542969282,0.0,0.9971993144539231,0.9971993144539231,1
3.36,1.0542990898771551,1.061783435664248,0.0,0.9926751534963718,0.9926751534963718,1
3.392,1.0530308237052286,1.061783435664248,0.0,0.9926751534963718,0.9926751534963718,1
3.424,1.0517626592394702,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.456,1.0505007803237678,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.488,1.0492390070021755,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.52,1.0479772256388555,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.552,1.0467154410971957,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.584,1.0454536566756667,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.616,1.0441918744831213,1.0584608666512214,0.0,0.9876912999768321,0.9876912999768321,1
3.648,1.0429300958703678,1.043540993078375,0.0,0.9653114896175625,0.9653114896175625,1
3.68,1.0416965616304,1.0465156334213037,0.0,0.9697734501319555,0.9697734501319555,1
3.712,1.0404578778355382,1.0436151086464804,0.0,0.9654226629697207,0.9654226629697207,1
3.744,1.0392245496009194,1.0411822534140962,0.0,0.9617733801211443,0.9617733801211443,1
3.776,1.0379959036151094,1.0397662947391895,0.0,0.9596494421087842,0.9596494421087842,1
3.808,1.0367699992400847,1.0426119847554862,-0.0018537343562752377,0.9638532695972807,0.963982684669178,1
3.84,1.03553873834836,1.0385180738929782,0.0,0.9577771108394673,0.9577771108394673,1
3.872,1.0343151230471845,1.0385180738929782,0.0,0.9577771108394673,0.9577771108394673,1
3.904,1.0330916411299407,1.0385180738929782,0.0,0.9577771108394673,0.9577771108394673,1
3.936,1.0318681509515295,1.0321451437356977,0.0,0.9482177156035465,0.9482177156035465,1
3.968,1.0306567192867577,1.0364203632785562,0.0,0.9546305449178343,0.9546305449178343,1
4.0,1.029437399317826,1.0323992182504742,0.0,0.9485988273757113,0.9485988273757113,1
4.032,1.0282255364800175,1.0323992182504742,0.0,0.9485988273757113,0.9485988273757113,1
4.064,1.0270138056423157,1.0323992182504742,0.0,0.9485988273757113,0.9485988273757113,1
4.096,1.0258020674087138,1.0323992182504742,0.0,0.9485988273757113,0.9485988273757113,1
4.128,1.0245903263321898,1.0323992182504742,0.0,0.9485988273757113,0.9485988273757113,1
4.16,1.023378585553574,1.0243889898618523,0.0,0.9365834847927785,0.9365834847927785,1
4.192,1.0221820072764978,1.0229679603936048,0.0,0.9344519405904073,0.9344519405904073,1
4.224,1.0209883776895132,1.0215177377788895,0.001208957189117569,0.9323188072352658,0.9322344061014028,1
4.256,1.0197975183963617,1.0217678812990652,0.0,0.9326518219485977,0.9326518219485977,1
4.288,1.0186062167476921,1.0209829403647952,0.0009343298770775677,0.9315070248125024,0.9314417962818833,1
4.32,1.0174163805868572,1.0180533492426156,0.0,0.9270800238639234,0.9270800238639234,1
4.352,1.0162321089473656,1.017705352553587,0.00037313493496293076,0.9265710536967191,0.9265450039640419,1
4.384,1.0150485860302634,1.0173892749135354,0.0,0.9260839123703031,0.9260839123703031,1
4.416,1.0138656634489274,1.0165378545936272,0.0,0.9248067818904409,0.9248067818904409,1
4.448,1.0126843574403743,1.0146388617035569,0.0020806003964681827,0.9220309192100087,0.921885665900662,1
4.48,1.0115066705026645,1.0121434819132964,0.0,0.9182152228699445,0.9182152228699445,1
4.512,1.0103337649537534,1.01349494077428,0.0,0.9202424111614198,0.9202424111614198,1
4.544,1.0091583766736416,1.01349494077428,0.0,0.9202424111614198,0.9202424111614198,1
4.576,1.0079829366108237,1.0148677042987424,0.0,0.9223015564481136,0.9223015564481136,1
4.608,1.0068048991585974,1.0096570267492462,0.0,0.9144855401238692,0.9144855401238692,1
4.64,1.0056366813292599,1.0086959770968789,0.0015044800574460318,0.9130964819063843,0.9129914493842521,1
4.672,1.0044704565253193,1.005287673261416,0.0,0.9079315098921239,0.9079315098921239,1
4.704,1.003310703871455,1.005287673261416,0.0,0.9079315098921239,0.9079315098921239,1
4.736,1.0021510535539238,1.0071034885700063,0.0,0.9106552328550095,0.9106552328550095,1
4.768,1.000987954532653,1.005982829528835,0.0,0.9089742442932527,0.9089742442932527,1
4.8,1.0009736527882243,1.0046679971796364,0.0,0.9070019957694546,0.9070019957694546,1
4.832,0.9998345146420449,1.0019253689204555,0.0,0.9028880533806831,0.9028880533806831,1
4.864,0.9986794123209978,1.0019253689204555,0.0,0.9028880533806831,0.9028880533806831,1
4.896,0.9975250202303025,0.9984970888067994,0.0,0.8977456332101992,0.8977456332101992,1
4.928,0.9963775413041521,1.0026844610952186,0.0,0.9040266916428279,0.9040266916428279,1
4.96,0.9952225209830167,0.9979500395190614,0.0,0.896925059278592,0.896925059278592,1
4.992,0.9940764915897727,0.9954471541763085,0.0,0.8931707312644627,0.8931707312644627,1
5.024,0.9929354698102113,0.9954471541763085,0.0,0.8931707312644627,0.8931707312644627,1
5.056,0.9917945924956331,0.99404755564863,0.0,0.891071333472945,0.891071333472945,1
5.088,0.9906563989474113,0.9931529126395926,0.0,0.8897293689593888,0.8897293689593888,1
5.12,0.9895199674748476,0.9931529126395926,0.0,0.8897293689593888,0.8897293689593888,1
5.152,0.9883835779882272,0.991455743431656,0.0,0.8871836151474839,0.8871836151474839,1
5.184,0.9872504078305961,0.9889969124534326,0.0,0.8834953686801488,0.8834953686801488,1
5.216,0.98612195170931,0.9860472324698718,0.0,0.8790708487048077,0.8790708487048077,1
5.248,0.984999157184063,0.9861996189983055,0.0,0.8792994284974582,0.8792994284974582,1
5.28,0.9838761640841673,0.9851391155691674,-0.002423884536107462,0.8776240638220646,0.8777932828854377,1
5.312,0.9827551629371046,0.9838844747840823,0.0,0.8758267121761234,0.8758267121761234,1
5.344,0.9816365658123691,0.9838844747840823,0.0,0.8758267121761234,0.8758267121761234,1
5.376,0.9805180051608643,0.9822385998290528,0.0,0.8733578997435791,0.8733578997435791,1
5.408,0.9794025547128605,0.9791088367717499,0.0,0.8686632551576248,0.8686632551576248,1
5.44,0.9782930783886639,0.9774293441371148,0.0,0.8661440162056722,0.8661440162056722,1
5.472,0.9771868767814416,0.9821419274082867,0.0,0.87321289111243,0.87321289111243,1
5.504,0.9760718022913766,0.9821419274082867,0.0,0.87321289111243,0.87321289111243,1
5.536,0.974956567668084,0.9783391910374499,0.0,0.8675087865561748,0.8675087865561748,1
5.568,0.9738485386254736,0.9761573273776614,0.0,0.8642359910664921,0.8642359910664921,1
5.6,0.9727447685418024,0.9761573273776614,0.0,0.8642359910664921,0.8642359910664921,1
5.632,0.9716410645301361,0.9761573273776614,0.0,0.8642359910664921,0.8642359910664921,1
5.664,0.9705373533714282,0.9723950854304917,0.0,0.8585926281457374,0.8585926281457374,1
5.696,0.9694407581375925,0.9704948004621295,0.0,0.8557422006931943,0.8557422006931943,1
5.728,0.968347879242937,0.9678863771925879,0.0,0.8518295657888817,0.8518295657888817,1
5.76,0.9672599874694785,0.9704961805693919,0.0,0.8557442708540879,0.8557442708540879,1
5.792,0.9661672315932217,0.9704961805693919,0.0,0.8557442708540879,0.8557442708540879,1
5.824,0.9650743800351945,0.9704961805693919,0.0,0.8557442708540879,0.8557442708540879,1
5.856,0.9639815305337949,0.9631636645777868,0.0,0.8447454968666801,0.8447454968666801,1
5.888,0.9629025579261487,0.9631636645777868,0.0,0.8447454968666801,0.8447454968666801,1
5.92,0.9618238244355027,0.96761747964913,0.0,0.851426219473695,0.851426219473695,1
5.952,0.9607366469026186,0.96761747964913,0.0,0.851426219473695,0.851426219473695,1
5.984,0.9596493172629791,0.9601501165861249,0.0,0.8402251748791874,0.8402251748791874,1
6.016,0.9585761252765866,0.9599389066112499,-0.0008865686054136999,0.8398774128344563,0.8399393069992934,1
6.048,0.9575035804566634,0.9605257971836398,0.0,0.8407886957754598,0.8407886957754598,1
6.08,0.95642991683524,0.9605257971836398,0.0,0.8407886957754598,0.8407886957754598,1
6.112,0.9553562256947906,0.9605257971836398,0.0,0.8407886957754598,0.8407886957754598,1
6.144,0.9542825328047849,0.959538875392615,0.0,0.8393083130889224,0.8393083130889224,1
6.176,0.9532107080732232,0.9556428324547673,0.0,0.833464248682151,0.833464248682151,1
6.208,0.9521462886389208,0.9530703450020331,0.0,0.8296055175030497,0.8296055175030497,1
6.24,0.9510868617339047,0.9509776750627392,0.0,0.8264665125941089,0.8264665125941089,1
6.272,0.9500314670805634,0.9537669630440646,0.0,0.8306504445660969,0.8306504445660969,1
6.304,0.9489708505770824,0.9537669630440646,0.0,0.8306504445660969,0.8306504445660969,1
6.336,0.9479101326386506,0.9537669630440646,0.0,0.8306504445660969,0.8306504445660969,1
6.368,0.9468494173801809,0.9545657658871465,0.0,0.8318486488307197,0.8318486488307197,1
6.4,0.9457871948248295,0.9486551387546017,0.0,0.8229827081319026,0.8229827081319026,1
6.432,0.9447361331675833,0.9486551387546017,0.0,0.8229827081319026,0.8229827081319026,1
6.464,0.9436852683697652,0.9486551387546017,0.0,0.8229827081319026,0.8229827081319026,1
6.496,0.9426343924822153,0.9486551387546017,0.0,0.8229827081319026,0.8229827081319026,1
6.528,0.9415835112231111,0.9401972528374103,0.0,0.8102958792561155,0.8102958792561155,1
6.56,0.9405486291477944,0.9422587400325413,0.0,0.8133881100488118,0.8133881100488118,1
6.592,0.9395101195724224,0.9422587400325413,0.0,0.8133881100488118,0.8133881100488118,1
6.624,0.9384715210575391,0.9373869325123478,0.0,0.8060803987685217,0.8060803987685217,1
6.656,0.9374421320326157,0.9370648699631144,0.0,0.8055973049446716,0.8055973049446716,1
6.688,0.9364135063372169,0.9371723902144918,0.0,0.8057585853217377,0.8057585853217377,1
6.72,0.9353846734445621,0.9371723902144918,0.0,0.8057585853217377,0.8057585853217377,1
6.752,0.9343558288441547,0.9342175118744719,0.0,0.8013262678117078,0.8013262678117078,1
6.784,0.9333325710690638,0.9342175118744719,0.0,0.8013262678117078,0.8013262678117078,1
6.816,0.9323094082270401,0.9342175118744719,0.0,0.8013262678117078,0.8013262678117078,1
6.848,0.9312862385319576,0.931552750839539,0.0,0.7973291262593085,0.7973291262593085,1
6.88,0.9302681071640595,0.931552750839539,0.0,0.7973291262593085,0.7973291262593085,1
6.912,0.9292500616930086,0.9310772847057887,0.0,0.796615927058683,0.796615927058683,1
6.944,0.9282329098227357,0.9286532962326773,0.0,0.792979944349016,0.792979944349016,1
6.976,0.9272203566656665,0.9286532962326773,0.0,0.792979944349016,0.792979944349016,1
7.008,0.9262078806835132,0.9286532962326773,0.0,0.792979944349016,0.792979944349016,1
7.04,0.9251953989387075,0.9258884330459346,0.0,0.7888326495689019,0.7888326495689019,1
7.072,0.9241881454085342,0.9235894607069888,0.0,0.7853841910604831,0.7853841910604831,1
7.104,0.923185330197046,0.9239023255063673,0.0,0.7858534882595509,0.7858534882595509,1
7.136,0.9221819911406965,0.9305263827010803,0.0,0.7957895740516205,0.7957895740516205,1
7.168,0.9211661033278347,0.9235894607069888,0.0,0.7853841910604831,0.7853841910604831,1
7.2,0.9201631215946748,0.9224429690152304,0.0,0.7836644535228455,0.7836644535228455,1
7.232,0.9191625515373556,0.9208428199356664,0.0,0.7812642299034995,0.7812642299034995,1
7.264,0.9181650393490666,0.9179348465672128,0.0,0.7769022698508192,0.7769022698508192,1
7.296,0.9171730735385982,0.91883896301553,0.0,0.778258444523295,0.778258444523295,1
7.328,0.916179484546329,0.9181201524700305,0.0,0.7771802287050458,0.7771802287050458,1
7.36,0.9151872151329886,0.9181201524700305,0.0,0.7771802287050458,0.7771802287050458,1
7.392,0.9141949663500936,0.9229595121440863,0.0,0.7844392682161294,0.7844392682161294,1
7.424,0.9131935623558898,0.915548284790847,0.0,0.7733224271862705,0.7733224271862705,1
7.456,0.9122060218348843,0.9133553839531481,0.0028776166160552666,0.7701335236988426,0.7699326281606015,1
7.488,0.9112228844041794,0.911323703877551,0.0,0.7669855558163265,0.7669855558163265,1
7.52,0.9102436510268963,0.911323703877551,0.0,0.7669855558163265,0.7669855558163265,1
7.552,0.909264471972661,0.911323703877551,0.0,0.7669855558163265,0.7669855558163265,1
7.584,0.9082852816307347,0.909219875761199,0.0,0.7638298136417985,0.7638298136417985,1
7.616,0.9073100651387266,0.9066863853065907,0.0,0.760029577959886,0.760029577959886,1
7.648,0.9063397066520458,0.9081414546834027,0.0,0.762212182025104,0.762212182025104,1
7.68,0.9053666721968943,0.9059325364592288,0.0,0.7588988046888432,0.7588988046888432,1
7.712,0.9043977596295061,0.9059325364592288,0.0,0.7588988046888432,0.7588988046888432,1
7.744,0.9034289184255841,0.9059325364592288,0.0,0.7588988046888432,0.7588988046888432,1
7.776,0.9024600728140517,0.9038207788809399,0.0,0.7557311683214099,0.7557311683214099,1
7.808,0.9014952202640025,0.902492280339086,0.0,0.753738420508629,0.753738420508629,1
7.84,0.9005329495737491,0.902492280339086,0.0,0.753738420508629,0.753738420508629,1
7.872,0.8995707180293715,0.902492280339086,0.0,0.753738420508629,0.753738420508629,1
7.904,0.8986084820297812,0.902492280339086,0.0,0.753738420508629,0.753738420508629,1
7.936,0.897646245086967,0.902492280339086,0.0,0.753738420508629,0.753738420508629,1
7.968,0.8966840095221846,0.8975748588488105,0.0,0.7463622882732157,0.7463622882732157,1
8.0,0.8957310769100318,0.8955772467945442,0.0,0.7433658701918162,0.7433658701918162,1
8.032,0.8947820842126526,0.8958923911331604,0.0031223931327229665,0.7439475787811559,0.7437295946183252,1
8.064,0.8938325492199584,0.8962182188848418,0.0,0.7443273283272627,0.7443273283272627,1
8.096,0.8928823767753864,0.8923310548652176,0.0,0.7384965822978263,0.7384965822978263,1
8.128,0.8919395409953549,0.8923310548652176,0.0,0.7384965822978263,0.7384965822978263,1
8.16,0.8909968305012821,0.8902635140316157,0.0,0.7353952710474236,0.7353952710474236,1
8.192,0.8900580204245345,0.8902635140316157,0.0,0.7353952710474236,0.7353952710474236,1
8.224,0.8891192724204576,0.8892430201617725,0.0,0.7338645302426587,0.7338645302426587,1
8.256,0.8881824471635666,0.8892430201617725,0.0,0.7338645302426587,0.7338645302426587,1
8.288,0.8872456520004159,0.8864725639878537,0.0,0.7297088459817804,0.7297088459817804,1
8.32,0.8863140932302385,0.8881847890292469,0.0,0.7322771835438704,0.7322771835438704,1
8.352,0.8853793856319125,0.8845820360118744,0.0,0.7268730540178114,0.7268730540178114,1
8.384,0.884451429667486,0.8845820360118744,0.0,0.7268730540178114,0.7268730540178114,1
8.416,0.8835235925283903,0.8869992950480087,0.0,0.730498942572013,0.730498942572013,1
8.448,0.8825911770838663,0.8869992950480087,0.0,0.730498942572013,0.730498942572013,1
8.48,0.8816586810542936,0.8832008546153327,0.0,0.724801281922999,0.724801281922999,1
8.512,0.8807333756154299,0.881802204298716,0.0,0.722703306448074,0.722703306448074,1
8.544,0.8798108442646623,0.881802204298716,0.0,0.722703306448074,0.722703306448074,1
8.576,0.8788883527461949,0.881802204298716,0.0,0.722703306448074,0.722703306448074,1
8.608,0.8779658553859886,0.881802204298716,0.0,0.722703306448074,0.722703306448074,1
8.64,0.8770433561667181,0.877572015770833,0.0,0.7163580236562495,0.7163580236562495,1
8.672,0.8761288569686023,0.8752798198199905,0.0,0.7129197297299856,0.7129197297299856,1
8.704,0.8752188309288367,0.8752798198199905,0.0,0.7129197297299856,0.7129197297299856,1
8.736,0.8743088693390686,0.8750517448404951,0.0,0.7125776172607425,0.7125776172607425,1
8.768,0.8733993277660653,0.8741316128551578,0.0,0.7111974192827367,0.7111974192827367,1
8.8,0.8724915280686211,0.8731491743566814,0.0,0.709723761535022,0.709723761535022,1
8.832,0.8715856135323555,0.8734414009344537,0.00092238955916172,0.7101942988712673,0.7101299039320936,1
8.864,0.8706791757805854,0.8738989757109942,0.0,0.7108484635664912,0.7108484635664912,1
8.896,0.8697718608124656,0.8690376139316515,-0.0019104508663292013,0.7034897335818471,0.7036231082131073,1
8.928,0.8688737245347838,0.8690376139316515,-0.0019104508663292013,0.7034897335818471,0.7036231082131073,1
8.96,0.8679757489424035,0.8677803350428758,0.0,0.7016705025643136,0.7016705025643136,1
8.992,0.867080140440131,0.8677803350428758,0.0,0.7016705025643136,0.7016705025643136,1
9.024,0.8661845675445573,0.8657410927663124,0.0,0.6986116391494686,0.6986116391494686,1
9.056,0.865292845493528,0.8664442393734305,0.0,0.6996663590601457,0.6996663590601457,1
9.088,0.8643998582610298,0.8664442393734305,0.0,0.6996663590601457,0.6996663590601457,1
9.12,0.8635068431987365,0.8632788796251135,0.0,0.6949183194376702,0.6949183194376702,1
9.152,0.8626198138488722,0.8611380312798359,0.0,0.6917070469197538,0.6917070469197538,1
9.184,0.8617369367910658,0.861960409322741,0.0,0.6929406139841114,0.6929406139841114,1
9.216,0.8608525675924616,0.861960409322741,0.0,0.6929406139841114,0.6929406139841114,1
9.248,0.8599681631160956,0.8578358757134753,0.0,0.6867538135702129,0.6867538135702129,1
9.28,0.8590915558022112,0.8578226968575152,0.0,0.6867340452862728,0.6867340452862728,1
9.312,0.8582151075064774,0.8574527160456199,0.0,0.6861790740684298,0.6861790740684298,1
9.344,0.8573393492161583,0.8581174008765512,0.0,0.6871761013148268,0.6871761013148268,1
9.376,0.8564623413907392,0.8581174008765512,0.0,0.6871761013148268,0.6871761013148268,1
9.408,0.8555853098758396,0.8548332108008645,0.0,0.6822498162012967,0.6822498162012967,1
9.44,0.8547144902021998,0.8548332108008645,0.0,0.6822498162012967,0.6822498162012967,1
9.472,0.8538437799588575,0.8548332108008645,0.0,0.6822498162012967,0.6822498162012967,1
9.504,0.8529730638418739,0.8518701600328953,0.0,0.6778052400493428,0.6778052400493428,1
9.536,0.8521079477690748,0.8523107291412911,0.0029104524902486936,0.6785676876692921,0.6783644997545812,1
9.568,0.8512420949100247,0.8503100880868963,0.0,0.6754651321303444,0.6754651321303444,1
9.6,0.8503800035330137,0.8493394462820057,0.0,0.6740091694230086,0.6740091694230086,1
9.632,0.8495198105471502,0.8481651234026181,0.0,0.6722476851039271,0.6722476851039271,1
9.664,0.8486618640583348,0.8492772033676224,0.0,0.6739158050514336,0.6739158050514336,1
9.696,0.8478018485983798,0.8492772033676224,0.0,0.6739158050514336,0.6739158050514336,1
9.728,0.8469417927004449,0.8458089542511711,0.0,0.6687134313767567,0.6687134313767567,1
9.76,0.8460882960302765,0.8458089542511711,0.0,0.6687134313767567,0.6687134313767567,1
9.792,0.8452349147035544,0.8484186544577828,0.0,0.672627981686674,0.672627981686674,1
9.824,0.8443765931337609,0.8465355001059242,0.0,0.6698032501588862,0.6698032501588862,1
9.856,0.8435217449889457,0.8465355001059242,0.0,0.6698032501588862,0.6698032501588862,1
9.888,0.8426669658908541,0.8465355001059242,0.0,0.6698032501588862,0.6698032501588862,1
9.92,0.8418121883617631,0.8426204969328991,0.0,0.6639307453993486,0.6639307453993486,1
9.952,0.8409648148513136,0.8400088948312497,0.0,0.6600133422468746,0.6600133422468746,1
9.984,0.8401225085513904,0.8400088948312497,0.0,0.6600133422468746,0.6600133422468746,1
10.016,0.8392802788524416,0.8380922254540802,0.0,0.6571383381811203,0.6571383381811203,1
10.048,0.8384416612572443,0.8380922254540802,0.0,0.6571383381811203,0.6571383381811203,1
10.08,0.8376031000953651,0.8380922254540802,0.0,0.6571383381811203,0.6571383381811203,1
10.112,0.8367645314688955,0.8363567260086796,0.0,0.6545350890130194,0.6545350890130194,1
10.144,0.8359292406229589,0.8363567260086796,0.0,0.6545350890130194,0.6545350890130194,1
10.176,0.8350940057712577,0.8341492137098624,0.0,0.6512238205647936,0.6512238205647936,1
10.208,0.8342629404744968,0.8347794384537363,0.0,0.6521691576806043,0.6521691576806043,1
10.24,0.8334307546722377,0.8316919114512069,0.0,0.6475378671768104,0.6475378671768104,1
10.272,0.8326043798420044,0.8297722159474957,0.0,0.6446583239212436,0.6446583239212436,1
10.304,0.8317817339736159,0.8299359125215963,0.0,0.6449038687823944,0.6449038687823944,1
10.336,0.8309588333674981,0.8297722159474957,0.0,0.6446583239212436,0.6446583239212436,1
10.368,0.8301362280387478,0.8299122510104906,0.0,0.6448683765157359,0.6448683765157359,1
10.4,0.8293133598578957,0.8299122510104906,0.0,0.6448683765157359,0.6448683765157359,1
