timestamp,ball_detected,ball_x,ball_y,ball_radius,estimated_distance,image_error,linear_velocity,angular_velocity,left_motor_velocity,right_motor_velocity,state
0.992,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
0.992,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.024,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.024,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.056,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.056,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.088,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.088,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.12,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.12,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.152,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.152,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.184,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.184,1,319.5,273.5,10.12432861328125,1.157125757809917,0.0,1.3628263640578506,-0.0,1.3628263640578506,1.3628263640578506,IDLE
1.216,1,319.5,273.72222900390625,10.311600685119629,1.1361108499736075,0.0,1.3249995299524935,-0.0,1.3249995299524935,1.3249995299524935,IDLE
1.216,1,319.5,273.72222900390625,10.311600685119629,1.1361108499736075,0.0,1.3249995299524935,-0.0,1.3249995299524935,1.3249995299524935,IDLE
1.248,1,319.5,273.8125,10.29743766784668,1.1376734481763042,0.0,1.3278122067173477,-0.0,1.3278122067173477,1.3278122067173477,IDLE
1.248,1,319.5,273.8125,10.29743766784668,1.1376734481763042,0.0,1.3278122067173477,-0.0,1.3278122067173477,1.3278122067173477,IDLE
1.28,1,319.5,273.8999938964844,10.34708309173584,1.1322148778641294,0.0,1.317986780155433,-0.0,1.317986780155433,1.317986780155433,IDLE
1.28,1,319.5,273.8999938964844,10.34708309173584,1.1322148778641294,0.0,1.317986780155433,-0.0,1.317986780155433,1.317986780155433,IDLE
1.312,1,319.4910583496094,273.8839416503906,10.345250129699707,1.1324154826694122,-0.008941650390625,1.318347868804942,3.35833153654055e-05,1.3183142854895764,1.3183814521203074,IDLE
1.312,1,319.4910583496094,273.8839416503906,10.345250129699707,1.1324154826694122,-0.008941650390625,1.318347868804942,3.35833153654055e-05,1.3183142854895764,1.3183814521203074,IDLE
1.344,1,319.5,273.9375,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.344,1,319.5,273.9375,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.376,1,319.5,273.9375,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.376,1,319.5,273.9375,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.408,1,319.5,274.0625,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.408,1,319.5,274.0625,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.44,1,319.5,274.0625,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.44,1,319.5,274.0625,10.368509292602539,1.1298751911538432,0.0,1.3137753440769178,-0.0,1.3137753440769178,1.3137753440769178,IDLE
1.472,1,319.5,274.1499938964844,10.453454971313477,1.1206937276822353,0.0,1.2972487098280234,-0.0,1.2972487098280234,1.2972487098280234,IDLE
1.472,1,319.5,274.1499938964844,10.453454971313477,1.1206937276822353,0.0,1.2972487098280234,-0.0,1.2972487098280234,1.2972487098280234,IDLE
1.504,1,319.5,274.1666564941406,10.437737464904785,1.1223813070936022,0.0,1.3002863527684838,-0.0,1.3002863527684838,1.3002863527684838,IDLE
1.504,1,319.5,274.1666564941406,10.437737464904785,1.1223813070936022,0.0,1.3002863527684838,-0.0,1.3002863527684838,1.3002863527684838,IDLE
1.536,1,319.5,274.20587158203125,10.400818824768066,1.126365300303261,0.0,1.3074575405458697,-0.0,1.3074575405458697,1.3074575405458697,IDLE
1.536,1,319.5,274.20587158203125,10.400818824768066,1.126365300303261,0.0,1.3074575405458697,-0.0,1.3074575405458697,1.3074575405458697,IDLE
1.568,1,319.5,274.20587158203125,10.400818824768066,1.126365300303261,0.0,1.3074575405458697,-0.0,1.3074575405458697,1.3074575405458697,IDLE
1.568,1,319.5,274.20587158203125,10.400818824768066,1.126365300303261,0.0,1.3074575405458697,-0.0,1.3074575405458697,1.3074575405458697,IDLE
1.6,1,319.5,274.1000061035156,10.50057601928711,1.115664645200582,0.0,1.2881963613610476,-0.0,1.2881963613610476,1.2881963613610476,IDLE
1.6,1,319.5,274.1000061035156,10.50057601928711,1.115664645200582,0.0,1.2881963613610476,-0.0,1.2881963613610476,1.2881963613610476,IDLE
1.632,1,319.5,274.375,10.518685340881348,1.11374387951585,0.0,1.28473898312853,-0.0,1.28473898312853,1.28473898312853,IDLE
1.632,1,319.5,274.375,10.518685340881348,1.11374387951585,0.0,1.28473898312853,-0.0,1.28473898312853,1.28473898312853,IDLE
1.664,1,319.5,274.4333190917969,10.540715217590332,1.1114161778519083,0.0,1.280549120133435,-0.0,1.280549120133435,1.280549120133435,IDLE
1.664,1,319.5,274.4333190917969,10.540715217590332,1.1114161778519083,0.0,1.280549120133435,-0.0,1.280549120133435,1.280549120133435,IDLE
1.696,1,319.5,274.5,10.511998176574707,1.1144523830936413,0.0,1.2860142895685542,-0.0,1.2860142895685542,1.2860142895685542,IDLE
1.696,1,319.5,274.5,10.511998176574707,1.1144523830936413,0.0,1.2860142895685542,-0.0,1.2860142895685542,1.2860142895685542,IDLE
1.728,1,319.515869140625,274.547607421875,10.56181812286377,1.1091955270086788,0.015869140625,1.2765519486156218,-5.960178835185957e-05,1.2766115504039737,1.27649234682727,IDLE
1.728,1,319.515869140625,274.547607421875,10.56181812286377,1.1091955270086788,0.015869140625,1.2765519486156218,-5.960178835185957e-05,1.2766115504039737,1.27649234682727,IDLE
1.76,1,319.5,274.5909118652344,10.594226837158203,1.1058023958737662,0.0,1.2704443125727791,-0.0,1.2704443125727791,1.2704443125727791,IDLE
1.76,1,319.5,274.5909118652344,10.594226837158203,1.1058023958737662,0.0,1.2704443125727791,-0.0,1.2704443125727791,1.2704443125727791,IDLE
1.792,1,319.5,274.68182373046875,10.591109275817871,1.1061278959427054,0.0,1.2710302126968698,-0.0,1.2710302126968698,1.2710302126968698,IDLE
1.792,1,319.5,274.68182373046875,10.591109275817871,1.1061278959427054,0.0,1.2710302126968698,-0.0,1.2710302126968698,1.2710302126968698,IDLE
1.824,1,319.5,274.70001220703125,10.599162101745605,1.1052875035310854,0.0,1.2695175063559536,-0.0,1.2695175063559536,1.2695175063559536,IDLE
1.824,1,319.5,274.70001220703125,10.599162101745605,1.1052875035310854,0.0,1.2695175063559536,-0.0,1.2695175063559536,1.2695175063559536,IDLE
1.856,1,319.5,274.9545593261719,10.552031517028809,1.1102242634561788,0.0,1.2784036742211218,-0.0,1.2784036742211218,1.2784036742211218,IDLE
1.856,1,319.5,274.9545593261719,10.552031517028809,1.1102242634561788,0.0,1.2784036742211218,-0.0,1.2784036742211218,1.2784036742211218,IDLE
1.888,1,319.5,274.9545593261719,10.552031517028809,1.1102242634561788,0.0,1.2784036742211218,-0.0,1.2784036742211218,1.2784036742211218,IDLE
1.888,1,319.5,274.9545593261719,10.552031517028809,1.1102242634561788,0.0,1.2784036742211218,-0.0,1.2784036742211218,1.2784036742211218,IDLE
1.92,1,319.5,274.97369384765625,10.570084571838379,1.1083280686487607,0.0,1.2749905235677692,-0.0,1.2749905235677692,1.2749905235677692,IDLE
1.92,1,319.5,274.97369384765625,10.570084571838379,1.1083280686487607,0.0,1.2749905235677692,-0.0,1.2749905235677692,1.2749905235677692,IDLE
1.952,1,319.5,274.97369384765625,10.570084571838379,1.1083280686487607,0.0,1.2749905235677692,-0.0,1.2749905235677692,1.2749905235677692,IDLE
1.952,1,319.5,274.97369384765625,10.570084571838379,1.1083280686487607,0.0,1.2749905235677692,-0.0,1.2749905235677692,1.2749905235677692,IDLE
1.984,1,319.5,274.9166564941406,10.673598289489746,1.097579382437086,0.0,1.255642888386755,-0.0,1.255642888386755,1.255642888386755,IDLE
1.984,1,319.5,274.9166564941406,10.673598289489746,1.097579382437086,0.0,1.255642888386755,-0.0,1.255642888386755,1.255642888386755,IDLE
2.016,1,319.5,275.0,10.688879013061523,1.0960102930011772,0.0,1.252818527402119,-0.0,1.252818527402119,1.252818527402119,IDLE
2.016,1,319.5,275.0,10.688879013061523,1.0960102930011772,0.0,1.252818527402119,-0.0,1.252818527402119,1.252818527402119,IDLE
2.048,1,319.5,275.0714416503906,10.70247745513916,1.094617715203341,0.0,1.2503118873660137,-0.0,1.2503118873660137,1.2503118873660137,IDLE
2.048,1,319.5,275.0714416503906,10.70247745513916,1.094617715203341,0.0,1.2503118873660137,-0.0,1.2503118873660137,1.2503118873660137,IDLE
2.08,1,319.5,275.0714416503906,10.70247745513916,1.094617715203341,0.0,1.2503118873660137,-0.0,1.2503118873660137,1.2503118873660137,IDLE
2.08,1,319.5,275.0714416503906,10.70247745513916,1.094617715203341,0.0,1.2503118873660137,-0.0,1.2503118873660137,1.2503118873660137,IDLE
2.112,1,319.5,275.0714416503906,10.70247745513916,1.094617715203341,0.0,1.2503118873660137,-0.0,1.2503118873660137,1.2503118873660137,IDLE
2.112,1,319.5,275.0714416503906,10.70247745513916,1.094617715203341,0.0,1.2503118873660137,-0.0,1.2503118873660137,1.2503118873660137,IDLE
2.144,1,319.5,275.25,10.76172161102295,1.0885917553340352,0.0,1.2394651596012634,-0.0,1.2394651596012634,1.2394651596012634,IDLE
2.144,1,319.5,275.25,10.76172161102295,1.0885917553340352,0.0,1.2394651596012634,-0.0,1.2394651596012634,1.2394651596012634,IDLE
2.176,1,319.5,275.26470947265625,10.774361610412598,1.0873146681505401,0.0,1.237166402670972,-0.0,1.237166402670972,1.237166402670972,IDLE
2.176,1,319.5,275.26470947265625,10.774361610412598,1.0873146681505401,0.0,1.237166402670972,-0.0,1.237166402670972,1.237166402670972,IDLE
2.208,1,319.5,275.3125,10.815489768981934,1.083179927048504,0.0,1.2297238686873073,-0.0,1.2297238686873073,1.2297238686873073,IDLE
2.208,1,319.5,275.3125,10.815489768981934,1.083179927048504,0.0,1.2297238686873073,-0.0,1.2297238686873073,1.2297238686873073,IDLE
2.24,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.24,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.272,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.272,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.304,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.304,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.336,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.336,1,319.5,275.5,10.79361629486084,1.0853750123151598,0.0,1.2336750221672876,-0.0,1.2336750221672876,1.2336750221672876,IDLE
2.368,1,319.5,275.6000061035156,10.89091682434082,1.0756781644660809,0.0,1.2162206960389457,-0.0,1.2162206960389457,1.2162206960389457,IDLE
2.368,1,319.5,275.6000061035156,10.89091682434082,1.0756781644660809,0.0,1.2162206960389457,-0.0,1.2162206960389457,1.2162206960389457,IDLE
2.4,1,319.5,275.6666564941406,10.833441734313965,1.0813850026859966,0.0,1.2264930048347937,-0.0,1.2264930048347937,1.2264930048347937,IDLE
2.4,1,319.5,275.6666564941406,10.833441734313965,1.0813850026859966,0.0,1.2264930048347937,-0.0,1.2264930048347937,1.2264930048347937,IDLE
2.432,1,319.5,275.71429443359375,10.871562004089355,1.0775932119554699,0.0,1.2196677815198458,-0.0,1.2196677815198458,1.2196677815198458,IDLE
2.432,1,319.5,275.71429443359375,10.871562004089355,1.0775932119554699,0.0,1.2196677815198458,-0.0,1.2196677815198458,1.2196677815198458,IDLE
2.464,1,319.5,275.71429443359375,10.871562004089355,1.0775932119554699,0.0,1.2196677815198458,-0.0,1.2196677815198458,1.2196677815198458,IDLE
2.464,1,319.5,275.71429443359375,10.871562004089355,1.0775932119554699,0.0,1.2196677815198458,-0.0,1.2196677815198458,1.2196677815198458,IDLE
2.496,1,319.5,275.71429443359375,10.871562004089355,1.0775932119554699,0.0,1.2196677815198458,-0.0,1.2196677815198458,1.2196677815198458,IDLE
2.496,1,319.5,275.71429443359375,10.871562004089355,1.0775932119554699,0.0,1.2196677815198458,-0.0,1.2196677815198458,1.2196677815198458,IDLE
2.528,1,319.427001953125,275.72991943359375,10.92785358428955,1.0720423117493045,-0.072998046875,1.209676161148748,0.0002741682250662959,1.209401992923682,1.2099503293738143,IDLE
2.528,1,319.427001953125,275.72991943359375,10.92785358428955,1.0720423117493045,-0.072998046875,1.209676161148748,0.0002741682250662959,1.209401992923682,1.2099503293738143,IDLE
2.56,1,319.5,275.8571472167969,10.960370063781738,1.068861849626046,0.0,1.2039513293268829,-0.0,1.2039513293268829,1.2039513293268829,IDLE
2.56,1,319.5,275.8571472167969,10.960370063781738,1.068861849626046,0.0,1.2039513293268829,-0.0,1.2039513293268829,1.2039513293268829,IDLE
2.592,1,319.5,275.8999938964844,10.948161125183105,1.0700538003603561,0.0,1.206096840648641,-0.0,1.206096840648641,1.206096840648641,IDLE
2.592,1,319.5,275.8999938964844,10.948161125183105,1.0700538003603561,0.0,1.206096840648641,-0.0,1.206096840648641,1.206096840648641,IDLE
2.624,1,319.5,276.0,11.011457443237305,1.063902891996785,0.0,1.195025205594213,-0.0,1.195025205594213,1.195025205594213,IDLE
2.624,1,319.5,276.0,11.011457443237305,1.063902891996785,0.0,1.195025205594213,-0.0,1.195025205594213,1.195025205594213,IDLE
2.656,1,319.5,276.0,11.011457443237305,1.063902891996785,0.0,1.195025205594213,-0.0,1.195025205594213,1.195025205594213,IDLE
2.656,1,319.5,276.0,11.011457443237305,1.063902891996785,0.0,1.195025205594213,-0.0,1.195025205594213,1.195025205594213,IDLE
2.688,1,319.5,276.0789489746094,11.037999153137207,1.0613446564389377,0.0,1.1904203815900878,-0.0,1.1904203815900878,1.1904203815900878,IDLE
2.688,1,319.5,276.0789489746094,11.037999153137207,1.0613446564389377,0.0,1.1904203815900878,-0.0,1.1904203815900878,1.1904203815900878,IDLE
2.72,1,319.56781005859375,276.1440734863281,11.025678634643555,1.062530643887067,0.06781005859375,1.1925551589967205,-0.0002546830253050405,1.1928098420220254,1.1923004759714155,IDLE
2.72,1,319.56781005859375,276.1440734863281,11.025678634643555,1.062530643887067,0.06781005859375,1.1925551589967205,-0.0002546830253050405,1.1928098420220254,1.1923004759714155,IDLE
2.752,1,319.5,276.28570556640625,11.002184867858887,1.064799542969282,0.0,1.1966391773447076,-0.0,1.1966391773447076,1.1966391773447076,IDLE
2.752,1,319.5,276.28570556640625,11.002184867858887,1.064799542969282,0.0,1.1966391773447076,-0.0,1.1966391773447076,1.1966391773447076,IDLE
2.784,1,319.5,276.28570556640625,11.002184867858887,1.064799542969282,0.0,1.1966391773447076,-0.0,1.1966391773447076,1.1966391773447076,IDLE
2.784,1,319.5,276.28570556640625,11.002184867858887,1.064799542969282,0.0,1.1966391773447076,-0.0,1.1966391773447076,1.1966391773447076,IDLE
2.816,1,319.5,276.4230651855469,11.043984413146973,1.060769463330081,0.0,1.1893850339941459,-0.0,1.1893850339941459,1.1893850339941459,IDLE
2.816,1,319.5,276.4230651855469,11.043984413146973,1.060769463330081,0.0,1.1893850339941459,-0.0,1.1893850339941459,1.1893850339941459,IDLE
2.848,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
2.848,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
2.88,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
2.88,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
2.912,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
2.912,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
2.944,1,319.5,276.5,11.068072319030762,1.0584608666512214,0.0,1.1852295599721985,-0.0,1.1852295599721985,1.1852295599721985,IDLE
